id,id_trasy,id_pojazdu,id_pracownika,id_czasu,ilosc_biletow_nor,ilosc_biletow_ulg,godzina_przejazdu,minuty_przejazdu,poziom_wypelnienia,odleglosc,przychod
2845,1562,1692,2291,2401,10,1,6,21,0.7333333333333333,457.2,109
2846,941,1644,2060,19,9,2,10,28,1,753.6,121
2847,1910,134,1387,1604,6,23,8,5,0.9666666666666667,582,204
2848,797,2299,2405,1293,12,4,2,48,0.8888888888888888,201.6,176
2849,684,2101,1203,367,7,4,13,38,0.4583333333333333,981.6,123
2850,366,1179,1957,467,5,13,6,17,0.5806451612903226,452.4,156
2851,2300,1175,820,639,4,15,10,29,0.9047619047619048,754.8,116
2852,655,297,768,1201,9,5,6,1,0.56,433.2,129
2853,437,2391,1674,1690,6,0,10,16,0.375,739.2,66
2854,1421,1482,2192,1738,3,8,4,47,0.5789473684210527,344.4,86
2855,2185,428,2295,338,13,7,6,25,0.9523809523809523,462,238
2856,1120,1404,1560,2316,8,1,9,25,0.47368421052631576,678,89
2857,599,30,1856,2182,20,2,6,52,1,494.4,286
2858,1074,2240,911,1739,13,3,1,44,0.7619047619047619,124.8,136
2859,2041,1966,1715,1849,0,8,2,6,0.2857142857142857,151.2,72
2860,1902,1125,179,200,11,4,6,55,0.7894736842105263,498,118
2861,666,857,115,1746,0,12,7,57,0.75,572.4,108
2862,1927,1157,1686,209,31,1,9,17,1,668.4,381
2863,1728,841,1315,2093,9,1,6,49,1,490.8,114
2864,701,235,549,1736,8,8,2,50,0.9411764705882353,204,144
2865,1543,1864,1379,2189,9,0,9,10,0.42857142857142855,660,126
2866,114,2026,1256,1344,3,7,3,17,0.7142857142857143,236.4,47
2867,1383,2072,613,589,22,5,6,36,0.9,475.2,240
2868,2230,699,190,1143,1,6,12,14,0.2692307692307692,880.8,40
2869,2062,1685,252,1200,8,18,5,31,0.8666666666666667,397.2,132
2870,271,2028,1777,604,4,0,2,10,0.12903225806451613,156,44
2871,1797,107,2168,1353,9,4,8,4,0.6842105263157895,580.8,144
2872,790,559,2120,1213,25,2,6,42,0.9642857142857143,482.4,256
2873,173,1824,489,2228,1,2,9,17,0.17647058823529413,668.4,17
2874,1800,1895,1308,1582,4,0,0,58,0.2222222222222222,69.6,56
2875,939,2494,290,944,7,4,2,54,0.4782608695652174,208.8,104
2876,2486,1918,1995,1906,6,5,11,2,0.9166666666666666,794.4,70
2877,1771,1475,966,392,10,1,8,15,1,594,135
2878,2268,188,722,1143,6,19,12,14,0.9615384615384616,880.8,205
2879,141,441,1063,1359,5,2,8,51,0.30434782608695654,637.2,72
2880,1991,2396,2046,2032,16,10,8,57,0.9285714285714286,644.4,272
2881,778,1184,325,641,5,9,11,36,0.6086956521739131,835.2,96
2882,1086,1536,163,704,17,5,6,42,0.6875,482.4,241
2883,1213,2333,2477,208,2,13,6,17,0.8823529411764706,452.4,106
2884,1100,1666,1868,1951,18,12,6,30,0.967741935483871,468,324
2885,1540,2201,1310,1424,10,0,10,4,1,724.8,100
2886,1000,1598,2353,865,15,0,10,43,0.6521739130434783,771.6,210
2887,201,2281,457,1941,1,10,12,43,0.9166666666666666,915.6,74
2888,777,1672,2231,2198,2,11,4,13,0.6190476190476191,303.6,42
2889,1096,1797,2054,1594,10,0,7,12,0.38461538461538464,518.4,120
2890,1297,2025,998,616,3,17,8,15,0.5882352941176471,594,132
2891,1065,757,602,2285,1,8,12,11,0.9,877.2,68
2892,258,1302,372,1451,0,29,12,14,0.8529411764705882,880.8,261
2893,757,946,675,1368,11,0,13,37,0.7857142857142857,980.4,121
2894,728,104,1292,1109,11,0,3,7,0.8461538461538461,224.4,110
2895,258,650,270,846,9,0,6,42,0.9,482.4,126
2896,767,2407,2233,2002,2,2,5,36,0.4,403.2,30
2897,1601,809,417,1546,19,2,8,27,0.875,608.4,208
2898,2256,1703,1888,1599,1,0,4,58,0.05,357.6,13
2899,725,2105,2319,781,1,14,6,54,0.5769230769230769,496.8,69
2900,1247,1572,797,1466,13,0,9,19,0.8125,670.8,156
2901,588,1179,512,342,12,7,8,29,0.6129032258064516,610.8,141
2902,2432,127,2274,532,8,7,7,30,0.9375,540,146
2903,224,2053,1951,1380,6,9,2,58,0.75,213.6,96
2904,888,1074,1705,693,5,0,10,27,0.25,752.4,70
2905,801,1324,111,2081,13,7,6,21,0.6060606060606061,457.2,238
2906,1647,810,2222,1273,17,1,4,34,0.5806451612903226,328.8,190
2907,1290,1047,1303,1758,2,2,7,27,0.16,536.4,34
2908,1916,840,2021,1924,4,2,7,29,0.3157894736842105,538.8,44
2909,1314,165,907,1888,11,1,9,50,0.8,708,140
2910,1802,2228,1618,1516,23,1,9,14,0.96,664.8,328
2911,959,2245,2211,181,14,1,8,53,0.9375,639.6,185
2912,1854,378,683,724,4,4,3,46,0.32,271.2,76
2913,1670,2301,802,2353,17,5,6,48,0.88,489.6,197
2914,1769,282,1867,831,6,0,12,29,0.35294117647058826,898.8,66
2915,2307,729,2022,442,20,3,5,21,0.8846153846153846,385.2,235
2916,2073,1957,1076,2331,4,1,5,0,0.20833333333333334,360,62
2917,1796,1419,1941,1028,11,7,9,59,0.6923076923076923,718.8,173
2918,105,532,2085,250,6,11,11,32,0.8095238095238095,830.4,161
2919,442,368,1339,1909,1,2,8,49,0.09375,634.8,22
2920,1197,2138,1936,1775,9,0,8,0,0.9,576,99
2921,2045,67,1940,2337,0,1,11,39,0.03571428571428571,838.8,9
2922,37,764,295,1987,5,5,6,36,0.5,475.2,90
2923,1866,521,2176,753,26,2,6,38,0.9655172413793104,477.6,264
2924,1005,1645,767,2044,14,2,8,37,0.5517241379310345,620.4,200
2925,1656,2128,2236,585,7,11,8,9,0.8571428571428571,586.8,99
2926,1357,150,1924,278,24,7,4,50,0.9117647058823529,348,302
2927,1737,781,643,1419,10,2,10,42,0.9230769230769231,770.4,134
2928,2025,956,1870,2454,31,2,10,17,1,740.4,409
2929,2391,1716,1108,705,9,5,4,19,1,310.8,115
2930,473,23,264,1120,2,7,9,58,0.6428571428571429,717.6,84
2931,2371,1532,2012,1897,12,2,6,35,0.4827586206896552,474,164
2932,1562,966,1829,1916,5,14,7,44,0.95,556.8,176
2933,1167,1324,1360,1715,11,12,3,22,0.696969696969697,242.4,250
2934,787,2489,2395,124,8,2,11,53,0.7142857142857143,855.6,92
2935,1736,412,1126,2061,11,3,3,28,0.7777777777777778,249.6,133
2936,84,1087,901,1990,23,1,3,53,0.8275862068965517,279.6,306
2937,1712,1183,1416,1651,7,4,7,14,0.4782608695652174,520.8,120
2938,228,650,2007,1516,7,2,9,14,0.9,664.8,116
2939,1425,158,1258,2372,0,1,9,38,0.1,693.6,7
2940,1311,1846,246,1325,13,1,5,48,0.5384615384615384,417.6,150
2941,18,2019,555,2094,10,4,8,39,0.7777777777777778,622.8,108
2942,766,1635,816,776,27,2,11,51,1,853.2,392
2943,2462,1388,646,1688,7,1,5,47,0.6666666666666666,416.4,79
2944,1467,2245,1917,1186,10,2,11,20,0.75,816,126
2945,2484,1335,633,1292,20,2,8,6,1,583.2,268
2946,1636,2442,580,444,9,1,7,53,0.5,567.6,130
2947,1134,1911,2214,1688,4,26,5,47,1,416.4,196
2948,2219,1064,2409,1656,0,3,8,21,0.0967741935483871,601.2,18
2949,2405,1141,1863,1475,1,5,7,5,0.6,510,35
2950,1743,2296,1455,1795,4,3,6,13,0.25925925925925924,447.6,58
2951,1734,1635,695,70,10,1,3,1,0.3793103448275862,217.2,144
2952,2379,831,509,1333,12,1,8,11,0.8125,589.2,150
2953,688,2004,1555,318,11,2,7,39,1,550.8,133
2954,604,1781,1235,793,9,1,10,40,1,768,111
2955,2034,982,666,550,7,8,8,56,0.6521739130434783,643.2,134
2956,2002,83,649,126,25,2,7,6,1,511.2,258
2957,27,971,2409,1287,2,2,4,20,0.21052631578947367,312,28
2958,1060,223,784,1229,9,11,5,35,0.7142857142857143,402,156
2959,1321,2080,1421,2417,9,4,6,43,0.65,483.6,118
2960,2487,1182,458,1738,2,9,4,47,0.9166666666666666,344.4,82
2961,1718,1202,1369,2266,0,3,13,24,0.25,964.8,18
2962,43,2332,924,2451,25,2,8,38,0.9310344827586207,621.6,314
2963,1631,1959,873,766,25,0,6,36,1,475.2,250
2964,1508,182,110,722,21,0,7,49,0.84,562.8,273
2965,645,882,340,2349,7,0,6,2,0.4375,434.4,70
2966,1460,897,900,1621,8,2,8,58,0.5882352941176471,645.6,106
2967,613,385,162,2219,28,1,2,48,1,201.6,367
2968,647,730,683,178,14,0,1,18,0.875,93.6,154
2969,816,426,2383,452,6,5,11,19,0.8461538461538461,814.8,119
2970,331,197,1579,1165,6,7,9,43,0.4482758620689655,699.6,122
2971,1623,1764,228,749,18,6,3,40,0.8571428571428571,264,234
2972,1881,830,570,699,4,9,9,19,0.8666666666666667,670.8,124
2973,1604,1044,336,445,7,3,9,49,0.6666666666666666,706.8,122
2974,2407,361,2069,2474,13,4,8,2,0.7391304347826086,578.4,202
2975,532,2201,2063,1107,5,3,2,57,0.8,212.4,75
2976,1054,2284,992,1865,17,3,10,13,0.6666666666666666,735.6,239
2977,1228,942,616,881,14,10,11,34,0.8571428571428571,832.8,212
2978,1358,25,55,799,2,10,5,41,0.3870967741935484,409.2,84
2979,92,2154,1800,750,4,2,11,33,0.3157894736842105,831.6,60
2980,1146,2362,1277,912,1,8,3,25,0.9,246,70
2981,698,629,1613,30,31,0,3,52,0.9393939393939394,278.4,434
2982,934,2135,318,1115,19,6,8,16,0.8620689655172413,595.2,221
2983,1782,1626,1445,1233,7,1,5,24,0.7272727272727273,388.8,95
2984,2120,2259,480,2153,2,5,6,47,0.4375,488.4,45
2985,554,1524,2008,875,3,12,5,24,0.8333333333333334,388.8,66
2986,1854,2477,922,2430,15,3,9,1,0.5806451612903226,649.2,177
2987,1233,1665,2081,1227,19,4,11,25,0.8518518518518519,822,221
2988,664,1692,884,819,12,1,4,16,0.8666666666666667,307.2,125
2989,2475,1432,1029,1171,11,0,8,25,0.9166666666666666,606,132
2990,944,1879,149,2354,2,19,8,36,0.7241379310344828,619.2,85
2991,2168,741,2134,1998,28,0,1,34,0.875,112.8,392
2992,326,32,2065,813,5,2,4,16,0.3181818181818182,307.2,63
2993,395,1075,213,274,3,10,7,55,0.48148148148148145,570,62
2994,1763,2493,1249,1090,6,3,3,20,0.5294117647058824,240,93
2995,998,1398,1042,1132,15,0,8,2,0.5555555555555556,578.4,165
2996,1980,1879,2414,1399,26,3,8,26,1,607.2,391
2997,1115,1428,1089,706,15,17,4,58,1,357.6,231
2998,1182,184,2185,117,17,9,11,0,0.7878787878787878,792,242
2999,784,1865,2437,221,16,1,9,57,1,716.4,227
3000,504,743,507,1506,22,5,5,6,0.9310344827586207,367.2,250
3001,2161,1352,305,253,16,2,4,53,0.8571428571428571,351.6,232
3002,1419,1546,372,132,10,6,6,33,0.8888888888888888,471.6,160
3003,1017,116,358,743,18,3,9,50,0.9130434782608695,708,204
3004,638,2130,1655,1280,20,1,6,38,0.9545454545454546,477.6,268
3005,2136,523,1174,2446,8,6,4,45,0.9333333333333333,342,122
3006,2213,540,458,259,12,5,6,44,1,484.8,166
3007,263,182,2447,976,17,6,5,27,0.92,392.4,217
3008,1047,2091,112,1448,19,3,4,40,0.9565217391304348,336,211
3009,850,71,343,12,8,2,10,58,0.9090909090909091,789.6,118
3010,2324,2352,816,1960,25,6,5,56,1,427.2,354
3011,1342,1445,749,162,12,2,3,41,0.6363636363636364,265.2,172
3012,116,1696,1455,536,11,0,6,16,0.5,451.2,132
3013,1005,1449,314,2232,19,3,7,43,1,555.6,272
3014,1743,2429,413,721,16,2,3,30,0.72,252,212
3015,1421,2439,2301,2484,12,2,2,46,0.6666666666666666,199.2,134
3016,965,537,556,2114,12,5,7,34,0.8947368421052632,544.8,167
3017,2437,561,1036,925,13,4,7,30,0.7083333333333334,540,193
3018,689,2168,1247,423,3,8,12,59,0.7857142857142857,934.8,79
3019,1902,915,1259,684,4,12,5,14,0.5925925925925926,376.8,64
3020,2237,694,2236,1110,3,12,5,15,0.7142857142857143,378,126
3021,818,1455,106,753,28,1,6,38,0.9666666666666667,477.6,400
3022,2240,385,722,143,19,9,13,52,0.9655172413793104,998.4,255
3023,1712,2043,2032,2038,8,1,3,9,0.9,226.8,105
3024,637,596,552,102,9,1,5,38,0.7692307692307693,405.6,104
3025,1321,1985,1906,2359,25,3,6,1,0.8235294117647058,433.2,271
3026,1619,2022,316,255,17,5,2,19,0.8461538461538461,166.8,207
3027,1019,142,373,1370,19,1,9,13,1,663.6,273
3028,958,1174,1282,820,28,1,6,46,1,487.2,397
3029,175,2102,594,1611,7,5,6,21,0.4444444444444444,457.2,108
3030,1540,1094,1979,2257,6,3,7,6,0.9,511.2,78
3031,452,290,671,242,2,7,7,11,0.42857142857142855,517.2,43
3032,1760,625,1658,1783,4,4,8,26,0.7272727272727273,607.2,52
3033,2363,2184,2294,2226,9,10,5,17,0.6129032258064516,380.4,198
3034,2333,2379,2399,2456,12,0,2,27,1,176.4,132
3035,287,1546,1728,2398,17,0,6,54,0.9444444444444444,496.8,170
3036,1980,271,1379,1270,12,9,9,51,0.7777777777777778,709.2,249
3037,559,203,2104,1757,9,1,11,21,0.3125,817.2,116
3038,1435,1854,449,183,4,17,4,42,0.84,338.4,82
3039,1148,561,563,1441,23,1,2,13,1,159.6,307
3040,382,241,1793,1142,5,1,2,1,0.4,145.2,70
3041,1758,2306,946,1556,7,1,7,24,0.47058823529411764,532.8,73
3042,1740,299,683,1249,18,0,8,1,1,577.2,180
3043,1815,182,986,1353,23,2,8,4,1,580.8,269
3044,350,2198,1164,1542,7,2,6,50,0.5625,492,101
3045,2107,1655,1078,2053,15,9,6,7,0.8571428571428571,440.4,282
3046,658,1517,2449,502,15,5,5,11,0.9090909090909091,373.2,205
3047,1234,152,2318,9,1,30,12,29,0.96875,898.8,100
3048,1407,2276,703,2485,8,2,10,32,0.7142857142857143,758.4,112
3049,1384,336,2492,531,4,15,2,8,0.6785714285714286,153.6,89
3050,87,2113,39,1137,16,4,6,47,0.625,488.4,188
3051,861,1044,1207,1459,0,15,8,21,1,601.2,105
3052,925,338,2287,136,7,3,5,44,1,412.8,118
3053,1150,1941,1910,426,16,10,6,16,1,451.2,278
3054,926,2029,2367,847,18,5,7,0,0.8846153846153846,504,223
3055,564,476,1138,921,24,2,1,49,0.8387096774193549,130.8,254
3056,2192,1661,2003,833,0,7,1,6,0.4375,79.2,21
3057,2465,2313,702,2194,2,7,3,54,0.6923076923076923,280.8,56
3058,936,1559,1384,1738,5,4,4,47,0.6,344.4,86
3059,346,2495,1693,2075,8,11,5,20,0.5757575757575758,384,102
3060,2477,937,2126,2220,14,4,8,10,0.6206896551724138,588,196
3061,1456,530,1529,98,20,4,7,12,0.96,518.4,212
3062,39,2140,727,1334,12,0,4,19,1,310.8,144
3063,2017,2379,1351,1344,9,0,3,17,0.75,236.4,108
3064,941,580,972,1342,2,6,11,48,0.5333333333333333,849.6,38
3065,2462,1807,934,199,7,2,5,36,0.4090909090909091,403.2,81
3066,1087,993,122,788,9,11,8,23,0.6666666666666666,603.6,154
3067,2007,1315,921,458,6,11,8,49,0.53125,634.8,115
3068,2334,1493,2214,723,15,3,8,11,0.6206896551724138,589.2,177
3069,373,536,2392,2342,15,1,6,37,1,476.4,185
3070,236,1274,362,1722,26,6,7,19,1,526.8,412
3071,2432,2169,273,24,11,3,7,30,1,540,161
3072,93,1256,228,2278,7,0,10,50,0.4666666666666667,780,91
3073,1831,612,1336,2350,18,3,6,34,0.65625,472.8,207
3074,1179,2197,1162,1861,10,7,8,31,0.53125,613.2,158
3075,300,1600,1531,2061,18,1,3,28,0.8260869565217391,249.6,202
3076,1479,1411,1922,1514,19,4,1,32,0.9583333333333334,110.4,260
3077,791,914,2196,1332,9,9,10,54,0.8181818181818182,784.8,189
3078,1595,405,889,2213,15,2,5,3,1,363.6,190
3079,1884,2230,1212,2334,12,0,5,4,0.9230769230769231,364.8,144
3080,1007,1819,1353,2047,5,5,6,34,0.7692307692307693,472.8,90
3081,610,1832,1013,544,7,8,7,2,0.625,506.4,102
3082,615,129,1750,2165,24,0,2,44,0.8888888888888888,196.8,288
3083,1921,143,2119,1196,15,2,3,41,0.9444444444444444,265.2,211
3084,336,1855,1503,1249,28,0,8,1,1,577.2,364
3085,1797,1742,2253,1755,8,5,8,9,0.8666666666666667,586.8,141
3086,1993,1172,1502,2365,9,1,1,7,0.3448275862068966,80.4,102
3087,514,2247,557,1234,15,0,8,0,0.8823529411764706,576,150
3088,1535,1862,1628,169,15,2,7,16,1,523.2,220
3089,283,1018,462,540,16,3,9,22,0.7916666666666666,674.4,232
3090,2039,2481,756,1428,17,2,5,0,0.95,360,210
3091,1611,260,2259,1774,8,9,7,36,0.9444444444444444,547.2,107
3092,2351,43,1723,2469,0,20,4,31,0.7407407407407407,325.2,180
3093,181,459,1952,1224,4,8,12,4,0.8,868.8,60
3094,1215,1962,1914,84,18,0,8,44,0.9473684210526315,628.8,216
3095,844,1486,1425,1199,11,5,2,37,0.8,188.4,173
3096,433,1402,2424,680,29,1,2,39,1,190.8,385
3097,637,1143,351,4,11,4,4,45,1,342,141
3098,1972,1360,718,2306,0,17,6,51,0.9444444444444444,493.2,136
3099,1173,422,1211,298,14,11,8,7,0.7575757575757576,584.4,248
3100,2274,506,2369,164,25,2,9,17,0.9642857142857143,668.4,318
3101,1433,886,2345,1487,3,9,7,21,1,529.2,111
3102,1059,936,636,548,14,1,11,56,0.6818181818181818,859.2,191
3103,913,1825,1201,48,12,3,9,46,1,703.2,162
3104,1084,2212,2439,703,2,8,2,10,0.6666666666666666,156,42
3105,945,2302,364,532,16,7,7,30,0.7931034482758621,540,222
3106,223,1273,2159,1260,17,3,8,1,1,577.2,247
3107,1003,2341,1071,1185,3,19,6,53,0.88,495.6,106
3108,792,2003,951,367,21,2,13,38,0.92,981.6,306
3109,347,841,1098,794,10,0,6,46,1,487.2,100
3110,1688,1389,697,1717,7,6,10,45,0.52,774,138
3111,552,2280,362,2382,12,5,8,9,1,586.8,142
3112,2058,576,1115,652,9,1,9,44,0.7142857142857143,700.8,133
3113,1761,1768,636,554,12,2,5,53,0.7777777777777778,423.6,162
3114,2090,483,1725,1556,12,1,7,24,0.5652173913043478,532.8,158
3115,359,243,1648,539,10,8,6,0,0.5454545454545454,432,180
3116,915,1187,1497,1825,2,4,4,7,0.24,296.4,46
3117,2395,110,2149,1577,8,14,1,54,0.9166666666666666,136.8,166
3118,1936,523,618,2289,7,6,5,35,0.8666666666666667,402,131
3119,2205,2,1066,2489,25,1,5,33,0.896551724137931,399.6,304
3120,953,1857,2135,2479,12,1,5,48,0.5416666666666666,417.6,128
3121,353,1660,16,666,15,5,9,43,0.5882352941176471,699.6,175
3122,1058,200,927,863,5,4,7,15,0.9,522,90
3123,1299,1722,2160,1473,22,0,8,9,0.9565217391304348,586.8,264
3124,874,1747,1552,975,24,1,5,47,0.8620689655172413,416.4,315
3125,1004,2032,2145,1470,4,13,2,47,0.5483870967741935,200.4,79
3126,1570,1802,97,181,9,7,8,53,0.8421052631578947,639.6,143
3127,2124,258,1040,2234,19,11,5,23,0.967741935483871,387.6,223
3128,1825,1975,1589,1767,2,7,6,11,0.6,445.2,69
3129,14,1196,2091,2263,20,9,12,19,0.8787878787878788,886.8,236
3130,442,1192,1570,1289,0,17,4,24,0.6296296296296297,316.8,85
3131,623,1912,205,1545,6,14,6,10,0.7407407407407407,444,108
3132,896,1403,1691,1716,0,31,6,11,1,445.2,155
3133,1906,1144,426,1050,25,0,3,33,0.9615384615384616,255.6,275
3134,193,274,681,1909,29,2,8,49,1,634.8,389
3135,1062,205,2352,404,2,8,8,51,0.3333333333333333,637.2,36
3136,2182,363,1551,1047,8,6,5,13,0.6086956521739131,375.6,140
3137,2207,332,1047,1658,15,5,3,52,0.8333333333333334,278.4,185
3138,2442,1163,170,1301,25,6,8,35,1,618,348
3139,622,528,1691,894,11,0,8,11,0.9166666666666666,589.2,132
3140,1546,2148,1123,1500,0,11,4,4,0.3548387096774194,292.8,88
3141,791,1402,2214,131,0,21,6,49,0.7,490.8,147
3142,1390,478,1831,1376,0,1,8,38,0.0625,621.6,5
3143,26,2469,835,1395,27,1,10,11,0.8235294117647058,733.2,299
3144,2213,2398,1650,577,21,2,3,56,1,283.2,277
3145,562,824,685,2282,7,17,9,44,0.8888888888888888,700.8,200
3146,675,745,1647,1680,11,4,4,22,0.9375,314.4,151
3147,1639,2232,176,709,15,1,7,35,0.8421052631578947,546,172
3148,2323,2344,1369,594,16,9,6,35,0.9259259259259259,474,178
3149,1415,1099,780,983,0,24,0,47,1,56.4,192
3150,322,1780,2089,243,21,0,1,43,0.9130434782608695,123.6,273
3151,1088,2383,962,404,10,0,8,51,0.625,637.2,110
3152,721,2343,1220,222,9,0,1,27,0.9,104.4,108
3153,2172,1350,178,1379,4,24,3,53,0.9655172413793104,279.6,248
3154,1011,411,1597,682,1,13,2,37,0.6666666666666666,188.4,53
3155,2477,417,312,1311,9,4,7,29,0.9285714285714286,538.8,136
3156,681,1446,1329,2114,3,6,7,34,0.6428571428571429,544.8,69
3157,622,1701,586,2033,2,5,12,18,0.6363636363636364,885.6,39
3158,2469,2262,332,1912,18,1,12,18,0.5757575757575758,885.6,237
3159,27,1976,170,1860,9,20,3,52,1,278.4,159
3160,2274,2321,938,216,0,3,5,2,0.21428571428571427,362.4,27
3161,1317,2119,131,1020,11,0,8,47,0.9166666666666666,632.4,154
3162,2287,495,1799,2349,12,4,6,2,0.7272727272727273,434.4,200
3163,561,1924,853,1806,1,17,7,44,0.6,556.8,97
3164,734,860,141,533,0,18,6,18,0.6666666666666666,453.6,108
3165,366,1416,1149,403,6,23,7,1,0.8529411764705882,505.2,239
3166,1778,1454,1446,416,11,0,3,22,0.4230769230769231,242.4,154
3167,1707,2312,1766,809,3,0,7,56,0.2727272727272727,571.2,39
3168,1843,1837,813,419,16,1,3,14,1,232.8,166
3169,1056,1259,2200,469,6,6,13,18,0.631578947368421,957.6,120
3170,1471,1558,1580,1149,6,1,7,58,0.5833333333333334,573.6,86
3171,130,1130,2291,1476,0,16,6,41,0.8888888888888888,481.2,96
3172,1659,2466,532,2000,9,12,10,51,0.7,781.2,192
3173,1857,1901,1722,2150,19,0,9,0,1,648,228
3174,2331,2332,1361,1084,17,4,10,11,0.7241379310344828,733.2,254
3175,2453,1024,1248,893,9,5,4,46,1,343.2,146
3176,2380,764,1977,1142,3,0,2,1,0.15,145.2,39
3177,824,1331,762,948,20,0,6,47,0.9090909090909091,488.4,220
3178,1852,998,1380,940,12,1,5,35,1,402,147
3179,2108,975,1139,1994,28,1,3,31,0.90625,253.2,400
3180,1450,111,1573,1492,6,6,7,47,0.4444444444444444,560.4,126
3181,2392,1546,454,2242,2,10,9,15,0.6666666666666666,666,92
3182,999,110,2280,1945,4,5,8,50,0.375,636,65
3183,1155,105,1051,2251,8,1,7,27,0.9,536.4,90
3184,81,1833,1191,556,11,1,5,40,0.8571428571428571,408,128
3185,779,1193,2319,74,12,1,7,3,0.48148148148148145,507.6,173
3186,1046,1162,1913,55,2,3,9,13,0.2631578947368421,663.6,32
3187,2082,2358,2405,379,29,0,6,16,0.90625,451.2,290
3188,1804,1594,1727,440,24,0,5,21,0.9230769230769231,385.2,264
3189,2249,1182,396,426,4,7,6,16,0.9166666666666666,451.2,104
3190,174,1112,543,1799,15,6,12,47,0.9130434782608695,920.4,168
3191,204,1088,1290,593,2,9,10,49,0.7857142857142857,778.8,109
3192,2164,1959,2409,285,3,2,4,19,0.2,310.8,47
3193,1857,615,2010,1067,13,4,7,55,0.6071428571428571,570,164
3194,2455,1805,2155,1369,2,0,5,23,0.06060606060606061,387.6,28
3195,1476,2069,2201,991,4,0,10,22,0.2222222222222222,746.4,56
3196,496,2066,946,1355,26,1,9,41,0.9642857142857143,697.2,317
3197,2237,170,1161,87,17,5,5,0,0.8148148148148148,360,273
3198,214,1202,2232,460,0,0,2,18,0,165.6,0
3199,2332,1928,2272,153,8,3,2,29,1,178.8,125
3200,998,494,570,473,30,1,2,35,0.9393939393939394,186,333
3201,2015,644,1968,2227,10,9,4,43,0.7916666666666666,339.6,155
3202,463,2088,2227,925,9,0,7,30,0.6923076923076923,540,108
3203,187,2496,26,493,16,2,5,44,0.6666666666666666,412.8,186
3204,965,1329,2288,1331,10,0,7,53,0.9090909090909091,567.6,110
3205,2367,173,21,2371,14,1,2,3,0.8823529411764706,147.6,189
3206,1215,1960,1572,822,22,3,3,17,0.9259259259259259,236.4,285
3207,2009,1712,1579,2012,25,2,4,31,0.8181818181818182,325.2,304
3208,1406,693,920,2219,7,4,2,48,0.6875,201.6,97
3209,2026,1894,1472,1463,16,0,3,40,0.7272727272727273,264,160
3210,2458,345,1704,2354,7,8,8,36,0.4411764705882353,619.2,125
3211,1456,1590,2369,956,2,18,3,20,0.625,240,74
3212,998,2280,2307,878,0,3,10,41,0.17647058823529413,769.2,9
3213,1833,732,746,200,14,15,6,55,0.90625,498,272
3214,1278,894,1592,536,9,1,6,16,1,451.2,94
3215,562,1057,909,334,29,1,10,1,0.9090909090909091,721.2,412
3216,2440,641,1194,2029,11,6,4,12,0.8095238095238095,302.4,175
3217,652,595,1863,1739,19,14,1,44,1,124.8,260
3218,1146,1040,77,1247,8,2,8,51,0.7142857142857143,637.2,126
3219,1701,996,2397,153,11,4,2,29,0.45454545454545453,178.8,152
3220,1267,1865,1413,606,5,12,10,39,1,766.8,94
3221,118,1453,2497,1384,1,2,10,0,0.25,720,23
3222,1907,640,1896,2363,6,3,2,50,0.8181818181818182,204,90
3223,792,2147,103,1370,6,0,9,13,0.6,663.6,84
3224,208,1359,676,1391,25,1,7,47,0.9629629629629629,560.4,283
3225,1180,2122,981,233,25,2,10,18,0.9642857142857143,741.6,256
3226,657,695,2217,1829,21,4,6,40,0.7575757575757576,480,238
3227,2158,2410,253,914,0,0,10,21,0,745.2,0
3228,1762,259,814,1131,21,0,8,36,0.875,619.2,294
3229,449,1961,238,1815,17,0,6,40,1,480,238
3230,47,1720,2316,175,1,21,6,25,0.9565217391304348,462,139
3231,410,979,1222,2376,3,13,10,12,1,734.4,114
3232,2066,729,1035,1293,4,20,2,48,0.9230769230769231,201.6,140
3233,1246,351,1258,867,9,22,0,48,0.96875,57.6,266
3234,467,1394,2036,944,19,2,2,54,0.65625,208.8,200
3235,601,1981,196,1997,4,5,9,40,0.8181818181818182,696,58
3236,2350,702,491,655,6,8,13,42,1,986.4,106
3237,658,1916,909,2419,3,1,3,51,0.16666666666666666,277.2,41
3238,1550,2108,2233,433,7,2,6,21,0.9,457.2,114
3239,1396,1608,1561,2235,6,2,7,10,0.6153846153846154,516,68
3240,551,2405,1727,1312,3,5,9,16,0.47058823529411764,667.2,63
3241,227,1520,239,54,10,4,9,26,0.875,679.2,118
3242,881,720,958,1514,12,5,1,32,0.6071428571428571,110.4,167
3243,386,2103,839,814,15,0,5,31,0.6818181818181818,397.2,165
